"id","profileName","text","date","title","rating","images"
"RCYWUF2YBSY1M","prakash","
  Battery life is superb fingure print reader is good but camera quality is not up to the mark.There is a little heating problem after using for a long time.Overall it is a good phone at this budget.
","Reviewed in India on 31 May 2020","Good phone with some issues",4,"https://images-na.ssl-images-amazon.com/images/I/71sDJgyZZrL.jpg"
"R3RFSH68W1A5ZC","MOHAMMAD ALIM","
  Camera quality is poor you can see when you compare realme 48MP
","Reviewed in India on 28 June 2020","Don't buy if you want to buy for camera purpose",1,""
"R20W5FRVO09U6L","Pramod","
  In Video Price For 4GB & 64GB is said 12999/- but on Screen it is shown 13999/- why this Different?This is my Concern Only
","Reviewed in India on 24 June 2020","Price is Different in Amazon Video and Product Page",5,""
"RNCTZJES89OKE","Jagjeet S.","
  Very bad...Camera is average...Battery is poor...Go for Realme 6... 👍
","Reviewed in India on 16 June 2020","Disappointing..",1,""
"RYBW4YTZ8SV0J","Muskaan","
  Very poor product
","Reviewed in India on 6 June 2020","Poor product",1,"https://images-na.ssl-images-amazon.com/images/I/51wAd2+kKQL.jpg"
"R2DN5ASU7EOAJI","Rajesh Sharma","
  Really the best device in 13k . Bigger battery , powerful performance and awesome camera..
","Reviewed in India on 10 April 2020","Best device under 13k.",5,""
"R17N31VDPWFS3Y","Ajith","
  The phone is soo good but it is little heavy but the performance is mind blowing display is soo nice battery life is awesome so totally super phone under this section
","Reviewed in India on 23 May 2020","The beast",4,""
"R2RR2K2PQSEVDO","Nilanjan gupta","
  Flashlight option get disabled during video call. Can't on flashlight when I am in video call. Very disappointed.
","Reviewed in India on 23 May 2020","Bug",1,""
"R1PH0WZA2WQH5W","Kaif","
  Nice product... 😊I M full satisfied with this new branded phone.... 💯💯
","Reviewed in India on 19 May 2020","Good phone.. ❤",5,"https://images-na.ssl-images-amazon.com/images/I/61rTI-M0ChL.jpg
https://images-na.ssl-images-amazon.com/images/I/71QJSPm868L.jpg"
"R2FTEIV2P5O2W9","Bidesh Bose","
  A little pricey... But overall best phone in the segment..
","Reviewed in India on 20 June 2020","Best phone ever",5,""
"R34FWQEJDZ56T0","Abhishek Ved","
  Its nice phone , it's good looking, stylish phone with best camera
","Reviewed in India on 7 April 2020","Tremendous phone launced by mi",5,""
"R2ZLDQC8NTXKDL","P. ESWAR","
  Redmi is Excellent Phone SuperPrice and Options Congratulations
","Reviewed in India on 17 April 2020","All rights Options",4,""
"R2AXG8WGEPQGQ7","NCVM","
  I would like to buy this mobile during this lockdown. But since ours is a red zone i could not place any orders. Could someone suggest any other way?
","Reviewed in India on 6 May 2020","Nice Mobile",4,""
"R31PE8TAKEN0WQ","Mir Anees","
  I think redmi note 8 pro is better than this redmi note 9 pro...
","Reviewed in India on 7 April 2020","Redmi note 8 pro is better than redmi 9pro",3,""
"RXDVC3IHWLB6T","Basavaraj N.","
  Best phone under 20k. Camera quality is just 💥.. its also k for pubg no lag while playing.. battery life is also good.. no doubts just go for it
","Reviewed in India on 30 May 2020","Best Mobile under 20k",5,"https://images-na.ssl-images-amazon.com/images/I/81ikkH8PEpL.jpg
https://images-na.ssl-images-amazon.com/images/I/81qoGMv-JzL.jpg"
"R343EVMMB7AJLR","Vimal kumr","
  It's very nice all everything is best finger and processor and Camara all is best 👌👌👌👌👌👌👌🙏🙏🙏🇮🇳🇮🇳🇮🇳🇮🇳
","Reviewed in India on 7 June 2020","I think very good good",5,""
"R3KKHFNMZQYVI9","Shruti","
  Camera quality does not meet satisfaction to that level. Perhaps finger print sensor and batter life is excellent.
","Reviewed in India on 25 May 2020","Good",5,""
"R2H01MOI57KKNI","Satyam nishad","
  Best phone under 14k
","Reviewed in India on 31 July 2020","BEST PHONE UNDER 14K",4,""
"R1LZCZ4Q7WFSEN","Koushik ghosh","
  Good
","Reviewed in India on 31 July 2020","It's good",4,""
"R728RLGPPVEKP","Ankush Rana","
  The build of the phone is so good and the camera quality is very good with vibrant features in it.
","Reviewed in India on 16 May 2020","Excellent and Dashing Looking phone in low Budget",5,""
"R22XPF0BD6UUR6","anand manvi","
  Worst mobile..
","Reviewed in India on 1 August 2020","Plz provide quality item",1,""
"R3TJWV1RXU6B1K","Gr Meghwal","
  Velue money
","Reviewed in India on 1 August 2020","Best smartphone in this range",4,""
"R2ALJHPG1QNT6U","Raghavendra Raykar","
  Fantastic,
","Reviewed in India on 3 August 2020","Fantastic",4,""
"R3UDUHGNERXPRT","Sanjay Ghalagi","
  Excellent
","Reviewed in India on 1 August 2020","Just buy it",5,""
"RMKHFL08ZRNCN","Saikumar","
  Just f of
","Reviewed in India on 30 June 2020","One of the disaster mobile",1,""
"R18KJM5VO3P9HN","Aryan Maurya","
  Every Think is ok just upgrade your UI like OneUI and Oxygen OS
","Reviewed in India on 12 May 2020","Design is good",5,""
"R2P8AEBKKWXY1H","Satyanarayana s.","
  This product is really excellent.
","Reviewed in India on 12 May 2020","Product",5,""
"R2I3MM4I25VTT4","Shahzadi Khatoon","
  There is nothing to dislike about this phone!
","Reviewed in India on 13 May 2020","Awesome phone",5,"https://images-na.ssl-images-amazon.com/images/I/614IKGy6cEL.jpg
https://images-na.ssl-images-amazon.com/images/I/61wizGiu7rL.jpg
https://images-na.ssl-images-amazon.com/images/I/71emxW76tRL.jpg"
"R2IN26KUBC639Z","Rachit s.","
  Best Product in this price range.Everything is 💯✨
","Reviewed in India on 6 May 2020","Best Phone",5,""
"R2L44MCLYICB93","Mir","
  Not worth it
","Reviewed in India on 10 August 2020","Not worth it",1,""
"R3HZJU04JH86OQ","Ibaad","
  Finger print is the best
","Reviewed in India on 28 May 2020","Excellent phone",5,""
"R189VWFWHOOJX1","Rahul jain","
  I am really very satisfied
","Reviewed in India on 9 June 2020","Very nice set",5,""
"R1R9SCUN4N35WU","Mukesh Kumar","
  Strong
","Reviewed in India on 11 May 2020","Very good",5,""
"RBIQDK21L50JZ","Aman","
  Mast
","Reviewed in India on 19 May 2020","Lalan top mobile",5,""
"R20BH887QNG3R8","Arif Biswas","
  Note best mobile
","Reviewed in India on 7 August 2020","M",3,""
"R3CJ4RMZ8AD47T","Souvik Datta","
  Like dis product
","Reviewed in India on 7 August 2020","Nice",5,""
"R3QCLJORO6KY60","Amazon Customer","
  Price 11999
","Reviewed in India on 4 May 2020","6",5,""
"R3CI8GTLLRP94P","Nayan Das","
  Value for money
","Reviewed in India on 27 May 2020","Very good product",5,""
"RU3C44ZINUV7E","Garima","
  Working fine..
","Reviewed in India on 3 June 2020","Good phone to buy",4,""
"R8VJ1T90YB7O9","puneet kumar","
  Fine
","Reviewed in India on 16 June 2020","Nice",5,""
"R2RHSA2R4N9OPL","Biranchi kharsel","
  Best mobile
","Reviewed in India on 28 June 2020","Best thoda",4,""
"R2VF4Z9FMDL6KN","Piyush","
  good device
","Reviewed in India on 26 May 2020","nice",5,""
"RGB3BRGHY0ONQ","Tabrej khan","
  Osam
","Reviewed in India on 6 May 2020","Vry nic",5,""
"R3D83XRJIYV59Z","Vignesh","
  Not bad
","Reviewed in India on 13 June 2020","Nice phone",3,""
"RNSJUA3RJYXB5","Bikash kumar","
  Mobile
","Reviewed in India on 16 June 2020","Note 9",5,""
"R1SEL6AZYBESSW","Ram swaroop kumar","
  Brand
","Reviewed in India on 7 August 2020","Ram swaroop",5,""
"ROIVHALTR6193","Ankit Biswas","
  Nice
","Reviewed in India on 9 June 2020","Beautiful",4,""
"R1OXVCMDUIO96Y","Vivek","
  Good
","Reviewed in India on 13 June 2020","Good",4,""
"RR5YGDKZNO4VF","Dipak","
  Nice
","Reviewed in India on 9 June 2020","Osm",4,""
"R2MW7J9J8FH8YG","Sekh waker younies","
  Good
","Reviewed in India on 16 June 2020","Good",5,""
"R3Q9A87DSNS781","Animesh samanta","
  Wow
","Reviewed in India on 2 June 2020","Hj",5,""
"R2D30L2SQUFLMC","Mohd altaf","
  Good
","Reviewed in India on 22 May 2020","Goof",5,""
"RWCU2M8GGM7L1","sandeep sharma","
  nice phone
","Reviewed in India on 9 May 2020","बिग display and nice phone in 14000",5,"https://images-na.ssl-images-amazon.com/images/I/71LqxqthG7L.jpg
https://images-na.ssl-images-amazon.com/images/I/71eiLOmCKDL.jpg"
"R2YHTWM22RWDCJ","Kadugir ganesh giri","
  Note
","Reviewed in India on 9 April 2020","9 p",5,""
"R1LK25L5RWGAON","Durgash singour","
  Nice
","Reviewed in India on 7 April 2020","Mobail",5,""
"R3PWXZ60FA3NCY","Amol","
  God
","Reviewed in India on 12 April 2020","Nice",4,""
"R1207IHQPJZ5QL","ash mohammad","
  Very good
","Reviewed in India on 14 April 2020","No",4,""
"R2TPGPC6CMC3F","Dr.Sanjay Singh Rathore","
  Worst mobile.... Don't bye... Camera is very much poor quality
","Reviewed in India on 21 March 2020","Worst mobile",1,""
"R3RNM0MOIJYMEK","Jinil sebastian","
  Within one month itself,after the first update phone is not starting.Went to Redmi store for repair and I should say this was the pathetic service I have seen till now from a company.I wont buy Redmi phones in future and will not recommend anyone. I have a galaxy s8 plus too and seen samsung service centres.The service offered from Redmi is very bad. They dont care at all...!!
","Reviewed in India on 27 May 2020","Dont ever buy a redmi phone...!!!",1,""
"RGG28VNXWL88I","Amazon Customer","
  Frequently getting error in camera connection, Redmi should sent an update to overcome this error.... It is a common error in all Redmi note 9 pro... Earlier I replaced the phone, however getting the same error in replaced phone as well.... It should be tackle down....
","Reviewed in India on 14 June 2020","Common error in camera connection",2,"https://images-na.ssl-images-amazon.com/images/I/51peEdJD8wL.jpg
https://images-na.ssl-images-amazon.com/images/I/6140WUS3z4L.jpg"
"R1GBBE2CPVE0NU","Tezz","
  Great phone by Xiaomi.Good Processor, Nice Battery backup too but camera quality and proformance can be improve. Display is okay...Amoled display can be better instead of IPS LCD. They increased height to make bigger display but instead, they could make it wider.  Punch hole camera could be better and smaller too. Ads can be block through settings and adguard. Those who want to increase its'performance try some tweaks like turn off background data of each app, battery saving at 40 percent, disable automatic synch,use gcam for redmi devices(marlin ku , jairo rossi etc developers), adguard 3.1,ProCam and manual camera for video Shooting (video Shooting settings-1512p at 8mbps,2160p at 15mbps, iso or white balance +0.33 or 0.17.)Such tips surely help you.Overall, it is big bang for you buck.
","Reviewed in India on 25 March 2020","Best Budget Smartphone.",4,""
"R1XNQ0QS2HX405","drbkbhat","
  Color
","Reviewed in India on 23 March 2020","Not happy",1,""
"R1K3TCBYSSJ8NL","Nitin","
  I made the blunder of buying another horrible product from the stable of Xiaomi. There are lot of issues :Lag in display, Average battery, average Camera and worst of all is repetitive hanging of phone.
","Reviewed in India on 14 June 2020","Another horrible product from Xiaomi.",1,""
"R19JBHEUGR4UEJ","Navin Choubey","
  Well everything seems to be well engineered with respect to hardware but dumb bloatware apps made the entire experience nightmarish. All the times your 80% of ram is occupied by bloatwares, unnecessary permission from the users have been taken for apps you never wish to use. Wise advice don't buy..
","Reviewed in India on 14 July 2020","Good hardware but overburdened by bloatwares..",1,""
"R29APGLYLD9NA4","Raja","
  Honest review after used more then 2 months.Sometimes speaker is not working, on that time u need to restart the mobile. One day suddenly restarted when hearing song. Camera is gud when compare to other models especially night mode. Battery backup is awesome. No heat problem. Overall other then this speaker problem its really worth on this price.
","Reviewed in India on 4 June 2020","Review after 2 months used",3,""
"R200UCP1EGYF1","Muneersha B L","
  Amazing and one of the best phone under 15K segment. Display is above average. I think if it is a 90hz refresh rate display it gives a outstanding display performance.But it have only 60hz display.Qualcomm Snapdragon 720G gives the best in class performance. I bought 4GB varient. But it gives decent performance at all. Camera is outstanding. Overall I like this phone and highly recommend for all under 15K price segment.
","Reviewed in India on 10 May 2020","Best In Class... Highly recommended",5,"https://images-na.ssl-images-amazon.com/images/I/51ocvUcm6OL.jpg
https://images-na.ssl-images-amazon.com/images/I/61aqM6lLzwL.jpg
https://images-na.ssl-images-amazon.com/images/I/71EatVDRquL.jpg
https://images-na.ssl-images-amazon.com/images/I/81h7LoptEWL.jpg"
"RSXCZO3ZSCIG6","VJ","
  The Redmi Note series has never let down its users. Year by year, model by model, variant by variant, a constant offering of best value for money handset with high specs.
","Reviewed in India on 21 July 2020","Another fantastic Note by the Brand Mi",5,""
"R2CKSQ87ORYH1","sreejith ravi","
  Some time disturbing sound coming from loud speakers
","Reviewed in India on 31 July 2020","Speaker some time not working",4,""
"R26S4QLWHD7Q7V","Yagnesh Kalariya","
  Superb displayGood cameraExcellent performanceFast fingerprint readerLong lasting bettery lifeGood chargingNo hittingNo laggingI'm fully satisfied 9/10 👍 👍👍
","Reviewed in India on 12 August 2020","Value for money",5,"https://images-na.ssl-images-amazon.com/images/I/611SoOuLm7L.jpg
https://images-na.ssl-images-amazon.com/images/I/71dwYg0jMGL.jpg"
"R2YVNWHGWH1AQ3","RAJESH T","
  Worst phone by Redmi.Camera lags like hell and it takes 5seconds to click a picture.Camera is the Worst part in this phone.Looking for a Return.Please help
","Reviewed in India on 22 May 2020","And the WORST Part is Camera",1,""
"R9MT91FB6E7LL","Abhi Rai","
  Camera is very poor.Device set-up is also difficult.Battery draining fast.Please don't buy this phoneIn this price range you can go for Samsung galaxy M30s.
","Reviewed in India on 31 March 2020","Review of note 9 pro",3,""
"R3MWZ0ZVHUO033","winshot","
  When you open the camera the device hangs... Is Xiaomi not going to release a patch to fix this issue.... Worst product experience by far from. XIAOMI
","Reviewed in India on 17 July 2020","Camera Hangs a lot....",2,""
"R36LE3R6CHQS9B","Rajan","
  Not so much hapoy with it,minor issues is apperaing in phone,headpbones stops working/sound not works sometimes in haeadphone,sometimes hangs.
","Reviewed in India on 25 May 2020","Not so good",4,""
"R1XT670K2QUZ65","Bapan sardar","
  Super fast, amazing speed SD is fast enough to beat anyone in ping ,cod and also camera is top notch too after all it's mi latest gadget,100% satisfied#mirocks
","Reviewed in India on 21 March 2020","Superb mobile",5,""
"R2YGEIT5VDQ4M1","Dhananjaya Chakree","
  Excellent phone in this price range . Just go for it . You don't have to doubt it . Well it's better if you take the base version . Coz it's more than extra for the home staying guys !!!Thank you RedmiThank you amazon
","Reviewed in India on 29 May 2020","Super phone da !!",5,""
"R2WM8IS4H4E0KK","bhaskar shetty","
  Awesome phone with great performance.
","Reviewed in India on 28 July 2020","great product, value for money",5,""
"R296WM62Q5EOQ0","Arun Raju","
  It is very beautiful , and I m loving very muchSuggest you to buy productsAwesome loved itGood battery backupSuper display loved... Itt!!!Superrr#MILove
","Reviewed in India on 29 March 2020","Love ittt",5,""
"R1IVT6GSH465PI","Amazon Customer","
  A nice product by mi. The idea of side mounted fingerprint scanner is great. The camera quality is good. The battery life is ok but can be improved. If you want to buy this product in 2020 the product is worth
","Reviewed in India on 21 May 2020","Awesome product",5,""
"R1GYNNSAIEILMY","Tapan Kumar Dey","
  Awesome phone
","Reviewed in India on 6 June 2020","My favorite seller Darshita etel",5,""
"R162KJIYDK2PPK","Venkat","
  Good
","Reviewed in India on 6 June 2020","Good",5,""
"R3BH42XG7OGTQU","Roshan","
  Worth it
","Reviewed in India on 17 July 2020","Value for money",5,""
"R2XLBYT1069P27","Anurag shukla","
  Weighted phone
","Reviewed in India on 22 June 2020","Note 8 pro is better than note 9 pro",1,""
"RWOQWRBCPUYIX","David d nongkhlaw","
  Very Very good phone.Camera ,battery superb.
","Reviewed in India on 29 May 2020","Nice and very good phone.",5,""
"R195LEYDPIWCE4","muskan","
  Camera stands absolute stunner.value for money .best mobile for camera .very smooth performace and excellent batrry backup makes a best pair .such agood display.Really mi awesome i like this mobile value for money
","Reviewed in India on 29 March 2020","#Mibest",5,""
"R2K6V3GXI6AKUE","Sundar","
  Excellent value for moneyPowerful processorDecent macro cameraGood battery life
","Reviewed in India on 13 August 2020","Fantastic Mobile",5,""
"R2I10CR0VQ2P9G","Sarbjit Singh BARYAR","
  I dislike heavyweight and large size my personal opinion no invoice in the box?
","Reviewed in India on 16 May 2020","Good",3,""
"R3H6JS5B7AP2C0","John","
  Cheap Chinese Smartphone
","Reviewed in India on 11 August 2020","Pathetic",1,""
"RY2Q5CSB5KC8","Anil","
  Excellent in use as of now
","Reviewed in India on 1 June 2020","Very Happy to Use",5,""
"R144B98GBKWWLB","sudipta","
  Redmi note 9 pro amazing Mobile, strong battery life, value for money,mi always no one #Mi
","Reviewed in India on 1 April 2020","#mi",5,""
"R2ACMK5MTMGLMD","Ajinkya Badhe","
  Its colour is very beautiful and i am loving very much.I will suggest you to buy this phone if ur willing to buy a power packed phone underThis price range#Milove
","Reviewed in India on 29 March 2020","##Milove",5,""
"R28YSUY1MO61LU","Anmol Gupta","
  Camera quality is decent but battery life too good!
","Reviewed in India on 23 May 2020","Built quality!",4,"https://images-na.ssl-images-amazon.com/images/I/81V4+dz0VML.jpg
https://images-na.ssl-images-amazon.com/images/I/81lYL+KZwoL.jpg
https://images-na.ssl-images-amazon.com/images/I/81nCYPkOdiL.jpg
https://images-na.ssl-images-amazon.com/images/I/81yQKK4He-L.jpg"
"R2XR2ZC9LQ0J49","Ajay.H.P","
  Worth for its price amazing mi quality as usual and better value for money... 😊
","Reviewed in India on 16 May 2020","Ordered black got blue... Just be mindful the seller is color blind",5,""
"R1C31I2DQPAHNF","Pankajakshan","
  Ni ce product
","Reviewed in India on 23 May 2020","Note 9 pro",5,""
"RSNWYQDPNH2VP","Rai Singh","
  Very updated new style phone
","Reviewed in India on 29 May 2020","Awesome",5,""
"R3A78IEHXT7SGP","ANIRBAN SAMANTA","
  Great qulaty
","Reviewed in India on 9 July 2020","Good",5,""
"R133NX1GHRWMO9","SAIKUMAR","
  Good Mobile
","Reviewed in India on 14 July 2020","Good Mobile, NOTE: It's Not A Black Colour, kind Greyish...",5,"https://images-na.ssl-images-amazon.com/images/I/610KElxBrrL.jpg
https://images-na.ssl-images-amazon.com/images/I/61MiaUaCewL.jpg
https://images-na.ssl-images-amazon.com/images/I/61c5WS499fL.jpg
https://images-na.ssl-images-amazon.com/images/I/61vEDRlWHBL.jpg"
"R2M5F5D7BG8D89","Anwar","
  #MiloveSuper fast, amazing speed sd is fast enough to beat anyone in pung & camera is top notch too after all its mi latest gadget, 200% satisfied#Milove
","Reviewed in India on 28 March 2020","Value for Money",5,""
